GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isIn_Test,65,38,0,0,9,9,0,6,0,6
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isBetween_with_String_parameters_Test,18,76,0,0,0,14,2,5,2,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isEqualToIgnoringHours_Test,33,41,0,0,8,9,0,6,0,6
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isAfter_Test,42,47,0,0,12,16,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssertBaseTest,0,77,0,0,0,11,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isEqualToIgnoringTimezone_Test,28,42,0,0,6,8,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isStrictlyBetween_with_String_parameters_Test,18,76,0,0,0,14,2,5,2,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isEqualToIgnoringNanoseconds_Test,33,50,0,0,8,10,0,6,0,6
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isEqualToIgnoringSeconds_Test,33,41,0,0,8,9,0,6,0,6
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isStrictlyBetween_Test,0,48,0,0,0,6,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isBeforeOrEqualTo_Test,56,55,0,0,12,17,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isNotIn_Test,58,62,0,0,9,11,0,6,0,6
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isAfterOrEqualTo_Test,56,55,0,0,12,17,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isBetween_Test,0,48,0,0,0,6,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.offsetdatetime,OffsetDateTimeAssert_isBefore_Test,56,47,0,0,12,16,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertEmpty_Test,14,37,0,0,5,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertStartsWith_Test,118,339,0,0,30,52,0,20,0,20
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertIsSorted_Test,30,178,0,0,10,29,0,12,0,12
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertNotEmpty_Test,14,31,0,0,5,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertContainsOnly_Test,78,388,0,0,18,40,0,18,0,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertHasSameSizeAs_with_Iterable_Test,16,72,0,0,4,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertNullOrEmpty_Test,8,39,0,0,3,10,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertIsSortedAccordingToComparator_Test.new Comparator() {...},18,6,0,0,1,2,1,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertContains_Test,0,62,0,0,0,8,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertHasSize_Test,17,33,0,0,5,8,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertDoesNotContain_Test,78,187,0,0,18,25,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertIsSortedAccordingToComparator_Test.new Comparator() {...},0,11,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertContainsOnlyOnce_Test,98,446,0,0,24,52,0,18,0,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertDoesNotContain_at_Index_Test,56,117,0,0,14,27,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertDoesNotHaveDuplicates_Test,30,149,0,0,10,23,0,10,0,10
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertContainsExactly_Test,150,322,0,0,32,50,0,18,0,18
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertIsSortedAccordingToComparator_Test,26,110,0,0,7,18,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertContainsSequence_Test,118,348,0,0,30,50,0,19,0,19
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertContainsExactlyInAnyOrder_Test,156,555,0,0,38,79,0,22,0,22
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertContains_at_Index_Test,92,101,0,0,22,23,0,13,0,13
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertHasSameSizeAs_with_Array_Test,25,69,0,0,4,7,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertContainsAnyOf_Test,0,60,0,0,0,8,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal.intarrays,IntArrays_assertEndsWith_Test,102,366,0,0,26,52,0,19,0,19
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.reference,AtomicReferenceAssert_info_Test,11,22,0,0,2,5,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.reference,AtomicReferenceAssert_isNull_Test,0,12,0,0,0,5,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.reference,AtomicReferenceAssert_hasValue_Test,12,39,0,0,4,11,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.reference,AtomicReferenceAssert_customRepresentation_Test,4,29,0,0,2,5,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.reference,AtomicReferenceAssert_customRepresentation_Test.CustomRepresentation,0,16,0,0,0,2,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.reference,AtomicReferenceAssert_customComparator_Test.new Comparator() {...},0,14,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.reference,AtomicReferenceAssert_customComparator_Test,0,23,0,0,0,4,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.reference,AtomicReferenceAssert_doesNotHaveValue_Test,12,37,0,0,4,10,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.atomic.reference,AtomicReferenceAssert_overridingErrorMessage_Test,22,38,0,0,4,8,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_hasSameSizeAs_with_Array_Test,0,36,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_hasLineCount_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_doesNotContainPattern_Pattern_Test,0,31,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isBlank_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isNotEqualToIgnoringCase_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isNullOrEmpty_Test,0,27,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isXmlEqualToContentOf_Test,0,37,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_containsPattern_Pattern_Test,0,31,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_doesNotContainPattern_String_Test,0,32,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_hasSameSizeAs_with_Iterable_Test,0,37,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isSubstringOf_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isNotEqualToNormalizingWhitespace_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isEmpty_Test,0,27,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_containsOnlyDigits_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_contains_several_String_as_Iterable_Test,0,47,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_startsWith_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_containsSequence_with_var_args_Test,0,46,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_contains_CharSequence_Test,0,38,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_hasSize_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_usingCustomComparator_Test,0,31,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_doesNotEndWith_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_containsOnlyOnce_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isNotEmpty_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_endsWith_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_containsSequence_Test,0,47,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isJavaBlank_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_usingDefaultComparator_Test,0,35,0,0,0,7,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_matches_Pattern_Test,0,31,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_hasSameSizeAs_with_CharSequence_Test,0,31,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isEqualToIgnoringWhitespace_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isNotEqualToIgnoringWhitespace_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_doesNotMatch_Pattern_Test,0,32,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isNotJavaBlank_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_contains_several_String_Test,0,46,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_doesNotStartWith_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isEqualToIgnoringCase_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_doesNotMatch_CharSequence_Test,0,31,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isXmlEqualTo_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_doesNotContain_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isEqualToNormalizingWhitespace_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_matches_String_Test,0,32,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_containsPattern_String_Test,0,32,0,0,0,6,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_isNotBlank_Test,0,26,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.api.charsequence,CharSequenceAssert_containsIgnoringCase_CharSequence_Test,0,28,0,0,0,4,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,StandardComparisonStrategy_iterableContains_Test,0,53,0,0,0,8,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,StandardComparisonStrategy_iterableRemove_Test,0,55,0,0,0,10,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,ComparatorBasedComparisonStrategy_duplicatesFrom_Test,0,118,0,0,0,17,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,CharactersBaseTest,0,42,0,0,0,9,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,DeepDifference_Test.EmptyClass,3,0,0,0,1,0,1,0,1,0
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,ConditionsBaseTest,0,32,0,0,0,9,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,DoubleArraysBaseTest,0,76,0,0,0,16,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,ClassesBaseTest.MethodsClass,3,3,0,0,3,1,3,1,3,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,OnFieldsComparator_compare_Test.DarthVader,0,9,0,0,0,4,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,UrlsBaseTest,0,27,0,0,0,7,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,AbstractTest_StandardComparisonStrategy,0,9,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,TypeComparators_Test.new Comparator() {...},2,3,0,0,1,2,1,1,1,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,ClassesBaseTest.HumanJedi,3,0,0,0,1,0,1,0,1,0
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,CaseInsensitiveStringComparator,0,26,0,6,0,5,0,6,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,ComparatorBasedComparisonStrategy_iterableRemove_Test,0,121,0,0,0,17,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,ClassesBaseTest.Jedi,3,0,0,0,1,0,1,0,1,0
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,StandardComparisonStrategy_arrayContains_Test,6,105,0,0,2,14,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,ClassesBaseTest,0,12,0,0,0,4,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,TypeComparators_Test,0,199,0,0,0,52,0,8,0,8
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,TestDescription,0,9,0,0,0,4,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,ComparatorBasedComparisonStrategy_toString_Test,0,24,0,0,0,6,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,AbstractTest_ComparatorBasedComparisonStrategy,0,16,0,0,0,5,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,RecursiveFieldByFieldComparator_compareTo_Test.Bar,0,6,0,0,0,3,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,DeepDifference_Test.Class2,0,16,0,0,0,6,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,Arrays_assertContains_Test,94,361,0,0,18,43,0,20,0,20
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,StandardComparisonStrategy_stringContains_Test,0,18,0,0,0,4,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,LongArraysBaseTest,0,76,0,0,0,16,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,OnFieldsComparator_toString_Test,0,35,0,0,0,5,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,ListsBaseTest,0,42,0,0,0,9,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,BigDecimalsBaseTest,0,20,0,0,0,5,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,ObjectsBaseTest,0,55,0,0,0,13,0,5,0,5
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,MapsBaseTest,0,47,0,0,0,9,0,4,0,4
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,FieldByFieldComparator_toString_Test,0,11,0,0,0,3,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,ClassesBaseTest.AnnotatedClass,3,0,0,0,1,0,1,0,1,0
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,Arrays_containsAnyOf_Test,59,376,0,0,12,45,0,19,0,19
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,StandardComparisonStrategy_duplicatesFrom_Test,0,242,0,0,0,25,0,6,0,6
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,ExtendedByTypesComparator_toString_Test,0,41,0,0,0,9,0,3,0,3
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,StringsBaseTest,0,42,0,0,0,9,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,BooleansBaseTest,0,24,0,0,0,6,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,DatesBaseTest,0,67,0,0,0,17,0,7,0,7
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,IgnoringFieldsComparator_compareTo_Test.DarthVader,0,9,0,0,0,4,0,1,0,1
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,ComparatorBasedComparisonStrategy_stringContains_Test,0,68,0,0,0,10,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,NumbersBaseTest,0,60,0,0,0,12,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,IntegersBaseTest,0,44,0,0,0,9,0,2,0,2
"assertj-core (Jan 4, 2018 1:37:31 AM)/assertj-core/src/test/java",org.assertj.core.internal,OnFieldsComparator_compare_Test,0,106,0,0,0,19,0,8,0,8
